META,1784039404,21:30,long,high,10.9,4084.4,47.25,36.4,2026-07-14T21:30+07:00
ENTRY,long,4059.1,4037.1,4089.1,4114.1
ENTRY,long,4089.1,4067.1,4164.1,0
GRID,3900,3889.1,1,0
GRID,3950,3939.1,0,0
GRID,4000,3989.1,1,1
GRID,4050,4039.1,0,0
GRID,4100,4089.1,1,1
GRID,4150,4139.1,0,1
GRID,4200,4189.1,1,0
